Gene,DRR127476_bin.16,DRR127514_bin.3,DRR127619_bin.11,DRR127718_bin.11,DRR127720_bin.6,DRR127752_bin.18_sub,DRR127755_bin.21,MH_sensitive_DRR127478_SemiBin_56,MH_sensitive_DRR127532_SemiBin_33,MH_sensitive_DRR127537_SemiBin_56,MH_sensitive_DRR127557_SemiBin_47,MH_sensitive_DRR127567_SemiBin_19,MH_sensitive_DRR127647_SemiBin_28,MH_sensitive_DRR127692_SemiBin_11,MH_sensitive_DRR127708_SemiBin_52,MH_sensitive_DRR127721_SemiBin_53,MH_sensitive_DRR127736_SemiBin_32,MH_sensitive_DRR127751_SemiBin_5,MH_sensitive_DRR171465_SemiBin_39,gene_name,VFG_ID,gene_description,VF_ID,VFC_ID,organism
gnl|Prokka|LKCJGGKA_03367,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,gnl|Prokka|LKCJGGKA_03367,VFG043217(gb|WP_002211448), flagellar type III secretion system pore protein FliP ,Lateral flagella (VF1028),Others (VFC0346),[Yersinia pestis CO92]
gnl|Prokka|LKCJGGKA_03373,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,gnl|Prokka|LKCJGGKA_03373,VFG043223(gb|WP_002211442), flagellar motor switch protein FliG ,Lateral flagella (VF1028),Others (VFC0346),[Yersinia pestis CO92]
gnl|Prokka|LKCJGGKA_03400,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,gnl|Prokka|LKCJGGKA_03400,VFG043241(gb|WP_002211417), flagellar export chaperone FliS ,Lateral flagella (VF1028),Others (VFC0346),[Yersinia pestis CO92]
gnl|Prokka|LKCJGGKA_04017,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,gnl|Prokka|LKCJGGKA_04017,VFG045792(gb|WP_000791650), curlin minor subunit CsgB ,Curli fibers (VF1138),Adherence (VFC0001),[Escherichia coli O25b:H4-ST131]
gnl|Prokka|LKCJGGKA_04023,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,gnl|Prokka|LKCJGGKA_04023,VFG038406(gb|WP_005310714), type VI secretion system PAAR protein ,T6SS (VF0480),Effector delivery system (VFC0086),[Aeromonas salmonicida subsp. salmonicida A449]
gnl|Prokka|LKCJGGKA_04117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|LKCJGGKA_04117,VFG005579(gb|WP_000022815), phosphopyruvate hydratase ,Streptococcal enolase (VF1060),Exoenzyme (VFC0251),[Streptococcus pneumoniae D39]
gnl|Prokka|LKCJGGKA_04211,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,gnl|Prokka|LKCJGGKA_04211,VFG042077(gb|NP_311759), type III secretion protein EivE ,ETT2 (VF1161),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. Sakai]
gnl|Prokka|LKCJGGKA_04213,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,gnl|Prokka|LKCJGGKA_04213,VFG042073(gb|NP_311761), type III secretion protein EivF ,ETT2 (VF1161),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. Sakai]
gnl|Prokka|LKCJGGKA_04214,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,gnl|Prokka|LKCJGGKA_04214,VFG042074(gb|NP_311762), hypothetical protein ,ETT2 (VF1161),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. Sakai]
gnl|Prokka|MKNIKEAA_00192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_00192,VFG044426(gb|CAJ45633), DAHP synthetase ,Vanchrobactin (VF1246),Nutritional/Metabolic factor (VFC0272),[Listonella anguillarum RV22]
gnl|Prokka|MKNIKEAA_00401,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,gnl|Prokka|MKNIKEAA_00401,VFG043448(gb|NP_216353), malate synthase ,Rv1837c (VF0864),Adherence (VFC0001),[Mycobacterium tuberculosis H37Rv]
gnl|Prokka|MKNIKEAA_00464,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,gnl|Prokka|MKNIKEAA_00464,VFG026887(gb|WP_015307337), catalase/peroxidase HPI ,KatG (VF0303),Stress survival (VFC0282),[Mycobacterium smegmatis JS623]
gnl|Prokka|MKNIKEAA_00689,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,gnl|Prokka|MKNIKEAA_00689,VFG013348(gb|WP_012054583), glucosephosphate uridylyltransferase ,LOS (VF0044),Immune modulation (VFC0258),[Haemophilus influenzae PittEE]
gnl|Prokka|MKNIKEAA_00852,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_00852,VFG033086(gb|WP_001304641), P pilus tip adhesin PapG ,P fimbriae (VF0220),Adherence (VFC0001),[Escherichia coli ABU 83972]
gnl|Prokka|MKNIKEAA_00855,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_00855,VFG033110(gb|WP_000597719), P pilus minor subunit PapK ,P fimbriae (VF0220),Adherence (VFC0001),[Escherichia coli NA114]
gnl|Prokka|MKNIKEAA_00856,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_00856,VFG012232(gb|WP_000261303), P pilus assembly protein PapJ ,P fimbriae (VF0220),Adherence (VFC0001),[Escherichia coli UTI89]
gnl|Prokka|MKNIKEAA_00857,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_00857,VFG012236(gb|WP_000265730), chaperone protein PapD ,P fimbriae (VF0220),Adherence (VFC0001),[Escherichia coli 536]
gnl|Prokka|MKNIKEAA_00859,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_00859,VFG000883(gb|WP_001239363), P pilus termination subunit PapH ,P fimbriae (VF0220),Adherence (VFC0001),[Escherichia coli CFT073]
gnl|Prokka|MKNIKEAA_00861,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_00861,VFG000881(gb|WP_000930062), regulatory protein PapB ,P fimbriae (VF0220),Adherence (VFC0001),[Escherichia coli CFT073]
gnl|Prokka|MKNIKEAA_00867,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_00867,VFG000935(gb|WP_001222189), salmochelin receptor IroN ,Salmochelin siderophore (VF0230),Nutritional/Metabolic factor (VFC0272),[Escherichia coli CFT073]
gnl|Prokka|MKNIKEAA_00913,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|MKNIKEAA_00913,VFG044426(gb|CAJ45633), DAHP synthetase ,Vanchrobactin (VF1246),Nutritional/Metabolic factor (VFC0272),[Listonella anguillarum RV22]
gnl|Prokka|MKNIKEAA_01053,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,gnl|Prokka|MKNIKEAA_01053,VFG000925(gb|WP_000140634), ferrienterobactin ABC transporter ATPase ,Enterobactin (VF0228),Nutritional/Metabolic factor (VFC0272),[Escherichia coli CFT073]
gnl|Prokka|MKNIKEAA_01055,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,gnl|Prokka|MKNIKEAA_01055,VFG000930(gb|WP_000077767), enterobactin synthase multienzyme complex component  ATP-dependent ,Enterobactin (VF0228),Nutritional/Metabolic factor (VFC0272),[Escherichia coli CFT073]
gnl|Prokka|MKNIKEAA_01119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,gnl|Prokka|MKNIKEAA_01119,VFG012263(gb|NP_418732), Type 1 fimbriae Regulatory protein fimB ,Type 1 fimbriae (VF0221),Adherence (VFC0001),[Escherichia coli str. K-12 substr. MG1655]
gnl|Prokka|MKNIKEAA_01120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,gnl|Prokka|MKNIKEAA_01120,VFG033171(gb|WP_000790568), Type 1 fimbriae Regulatory protein fimB ,Type 1 fimbriae (VF0221),Adherence (VFC0001),[Escherichia coli O7:K1 str. IAI39]
gnl|Prokka|MKNIKEAA_01298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,gnl|Prokka|MKNIKEAA_01298,VFG012493(gb|WP_000528123), cytotoxic necrotizing factor 1 ,CNF-1 (VF0226),Exotoxin (VFC0235),[Escherichia coli UTI89]
gnl|Prokka|MKNIKEAA_01867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|MKNIKEAA_01867,VFG049010(gb|WP_004103995), transcriptional regulator RcsB ,RcsAB (VF0571),Regulation (VFC0301),[Klebsiella oxytoca E718]
gnl|Prokka|MKNIKEAA_02041,1,0,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,gnl|Prokka|MKNIKEAA_02041,VFG048792(gb|WP_024188874), GalU regulator GalF ,Capsule (VF0560),Immune modulation (VFC0258),[Klebsiella pneumoniae 342]
gnl|Prokka|MKNIKEAA_02128,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,gnl|Prokka|MKNIKEAA_02128,VFG012539(gb|WP_001327262), yersiniabactin ABC transporter ATP-binding/permease protein YbtP ,Yersiniabactin siderophore (VF1115),Nutritional/Metabolic factor (VFC0272),[Escherichia coli CFT073]
gnl|Prokka|MKNIKEAA_02129,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,gnl|Prokka|MKNIKEAA_02129,VFG034056(gb|WP_001608389), yersiniabactin ABC transporter ATP-binding/permease protein YbtQ ,Yersiniabactin siderophore (VF1115),Nutritional/Metabolic factor (VFC0272),[Escherichia coli O83:H1 str. LF82]
gnl|Prokka|MKNIKEAA_02130,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,gnl|Prokka|MKNIKEAA_02130,VFG012531(gb|WP_001286281), yersiniabactin-associated zinc MFS transporter YbtX ,Yersiniabactin siderophore (VF1115),Nutritional/Metabolic factor (VFC0272),[Escherichia coli CFT073]
gnl|Prokka|MKNIKEAA_02143,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,gnl|Prokka|MKNIKEAA_02143,VFG043568(gb|NP_460531), phosphoporin PhoE ,OmpD (VF0969),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
gnl|Prokka|MKNIKEAA_02161,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,gnl|Prokka|MKNIKEAA_02161,VFG043114(gb|WP_010904778), flagellar motor switch protein FliM ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|MKNIKEAA_02162,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,gnl|Prokka|MKNIKEAA_02162,VFG043113(gb|WP_000133106), flagellar basal body-associated protein FliL ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|MKNIKEAA_02183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_02183,VFG043102(gb|WP_000079723), FliC/FljB family flagellin ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|MKNIKEAA_02224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|MKNIKEAA_02224,VFG043086(gb|WP_000067016), flagellar biosynthesis protein FlhA ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|MKNIKEAA_02678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_02678,VFG012333(gb|WP_000703306), S fimbriae minor subunit SfaD ,S fimbriae (VF0222),Adherence (VFC0001),[Escherichia coli UTI89]
gnl|Prokka|MKNIKEAA_02679,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_02679,VFG012334(gb|WP_000975446), S fimbriae periplasmic chaperone SfaE ,S fimbriae (VF0222),Adherence (VFC0001),[Escherichia coli 536]
gnl|Prokka|MKNIKEAA_02680,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_02680,VFG000912(gb|WP_001443207), F1C fimbrial usher ,F1C fimbriae (VF0224),Adherence (VFC0001),[Escherichia coli CFT073]
gnl|Prokka|MKNIKEAA_02681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_02681,VFG033403(gb|WP_000237767), F1C minor fimbrial subunit F precursor ,F1C fimbriae (VF0224),Adherence (VFC0001),[Escherichia coli ABU 83972]
gnl|Prokka|MKNIKEAA_02775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|MKNIKEAA_02775,VFG043080(gb|WP_001295442), flagellar basal body L-ring protein FlgH ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|MKNIKEAA_02778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|MKNIKEAA_02778,VFG043077(gb|WP_000885860), flagellar hook protein FlgE ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|MKNIKEAA_02811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|MKNIKEAA_02811,VFG045793(gb|WP_000771429), curlin major subunit CsgA ,Curli fibers (VF1138),Adherence (VFC0001),[Escherichia coli O25b:H4-ST131]
gnl|Prokka|MKNIKEAA_02973,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,gnl|Prokka|MKNIKEAA_02973,VFG043209(gb|WP_005168769), methyl-accepting chemotaxis protein CheD ,Flagella (VF0394),Motility (VFC0204),[Yersinia enterocolitica subsp. enterocolitica 8081]
gnl|Prokka|MKNIKEAA_03011,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|MKNIKEAA_03011,VFG033411(gb|WP_000397942), invasion protein IbeA ,Ibes (VF0237),Invasion (VFC0083),[Escherichia coli O83:H1 str. LF82]
gnl|Prokka|MKNIKEAA_03298,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|MKNIKEAA_03298,VFG013244(gb|WP_005687511), tetraacyldisaccharide 4'-kinase ,LOS (VF0044),Immune modulation (VFC0258),[Haemophilus influenzae PittEE]
gnl|Prokka|MKNIKEAA_03299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|MKNIKEAA_03299,VFG013253(gb|WP_011609176), lipid transporter ATP-binding/permease ,LOS (VF0044),Immune modulation (VFC0258),[Haemophilus somnus 129PT]
gnl|Prokka|MKNIKEAA_03458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|MKNIKEAA_03458,VFG018243(gb|WP_005462534), S-ribosylhomocysteinase ,AI-2 (VF0406),Biofilm (VFC0271),[Vibrio parahaemolyticus RIMD 2210633]
gnl|Prokka|MKNIKEAA_03492,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,gnl|Prokka|MKNIKEAA_03492,VFG035663(gb|WP_000433567), type VI secretion system-associated FHA domain protein TagH ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli 536]
gnl|Prokka|MKNIKEAA_03493,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,gnl|Prokka|MKNIKEAA_03493,VFG035637(gb|WP_001013428), type VI secretion system lipoprotein TssJ ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli 536]
gnl|Prokka|MKNIKEAA_03494,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,gnl|Prokka|MKNIKEAA_03494,VFG035612(gb|WP_000224521), type VI secretion system baseplate subunit TssK ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli 536]
gnl|Prokka|MKNIKEAA_03686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_03686,VFG042616(gb|WP_012367648), type 1 fimbrial protein ,Uroepithelial cell adhesin (UCA) (VF1235),Adherence (VFC0001),[Proteus mirabilis HI4320]
gnl|Prokka|MKNIKEAA_03687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_03687,VFG042617(gb|WP_012367649), fimbrial biogenesis outer membrane usher protein ,Uroepithelial cell adhesin (UCA) (VF1235),Adherence (VFC0001),[Proteus mirabilis HI4320]
gnl|Prokka|MKNIKEAA_03688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_03688,VFG042618(gb|WP_012367650), fimbria/pilus periplasmic chaperone ,Uroepithelial cell adhesin (UCA) (VF1235),Adherence (VFC0001),[Proteus mirabilis HI4320]
gnl|Prokka|MKNIKEAA_03689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_03689,VFG042619(gb|WP_012367651), uroepithelial cell adherence major pilin UcaA ,Uroepithelial cell adhesin (UCA) (VF1235),Adherence (VFC0001),[Proteus mirabilis HI4320]
gnl|Prokka|MKNIKEAA_03867,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,gnl|Prokka|MKNIKEAA_03867,VFG012459(gb|WP_000820423), autotransporter adhesin Ag43 ,Antigen 43  AIDA-I type (VF1114),Biofilm (VFC0271),[Escherichia coli CFT073]
gnl|Prokka|MKNIKEAA_04019,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,gnl|Prokka|MKNIKEAA_04019,VFG035271(gb|WP_000342485), type VI secretion system baseplate subunit TssF ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli APEC O1]
gnl|Prokka|MKNIKEAA_04022,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,gnl|Prokka|MKNIKEAA_04022,VFG035261(gb|WP_001232308), type VI secretion system protein TssA ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli NA114]
gnl|Prokka|MKNIKEAA_04025,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|MKNIKEAA_04025,VFG035227(gb|WP_001117814), PAAR domain-containing protein ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli UTI89]
gnl|Prokka|MKNIKEAA_04032,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,gnl|Prokka|MKNIKEAA_04032,VFG035155(gb|WP_001246521), OmpA family protein ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli APEC O1]
gnl|Prokka|MKNIKEAA_04033,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,gnl|Prokka|MKNIKEAA_04033,VFG035138(gb|WP_000710991), type VI secretion system protein TssL  short form ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli 536]
gnl|Prokka|MKNIKEAA_04034,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,gnl|Prokka|MKNIKEAA_04034,VFG035122(gb|WP_000690892), type VI secretion system baseplate subunit TssK ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli 536]
gnl|Prokka|MKNIKEAA_04375,1,1,1,1,0,0,0,1,1,1,1,1,0,2,1,1,1,1,1,gnl|Prokka|MKNIKEAA_04375,VFG018216(gb|WP_001131109), E. coli common pilus usher EcpC ,ECP (VF0404),Adherence (VFC0001),[Escherichia coli UTI89]
gnl|Prokka|MKNIKEAA_04380,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,gnl|Prokka|MKNIKEAA_04380,VFG012447(gb|WP_001034010), Haemoglobin protease ,Vacuolating autotransporter gene Vat (VF1112),Effector delivery system (VFC0086),[Escherichia coli 536]
gnl|Prokka|MKNIKEAA_04408,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,gnl|Prokka|MKNIKEAA_04408,VFG035879(gb|WP_000227712), hypothetical protein ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli 536]
gnl|Prokka|MKNIKEAA_04411,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|MKNIKEAA_04411,VFG035872(gb|WP_000513317), hypothetical protein ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli 536]
gnl|Prokka|MKNIKEAA_04412,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|MKNIKEAA_04412,VFG035866(gb|WP_000528852), DUF4150 domain-containing protein ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli UTI89]
gnl|Prokka|MKNIKEAA_04504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,gnl|Prokka|MKNIKEAA_04504,VFG013386(gb|WP_012054516), lipid-A-disaccharide synthase ,LOS (VF0044),Immune modulation (VFC0258),[Haemophilus influenzae PittEE]
gnl|Prokka|NGKABENH_00564,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,gnl|Prokka|NGKABENH_00564,VFG045349(gb|WP_000092542), adhesin FdeC ,FdeC (VF0506),Adherence (VFC0001),[Escherichia coli O45:K1:H7 str. S88]
gnl|Prokka|NGKABENH_00756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|NGKABENH_00756,VFG036972(gb|WP_042508130), fatty acid efflux system protein FarB ,FarAB (VF0450),Antimicrobial activity/Competitive advantage (VFC0325),[Neisseria lactamica 020-06]
gnl|Prokka|NGKABENH_00933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,gnl|Prokka|NGKABENH_00933,VFG044171(gb|WP_000966628), TonB-dependent receptor ,Direct heme uptake system (VF1160),Nutritional/Metabolic factor (VFC0272),[Escherichia coli CFT073]
gnl|Prokka|NGKABENH_00941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_00941,VFG043695(gb|WP_001217110), colibactin biosynthesis phosphopantetheinyl transferase ClbA ,Colibactin (VF1179),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_00942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_00942,VFG043694(gb|WP_000357141), colibactin biosynthesis LuxR family transcriptional regulator ClbR ,Colibactin (VF1179),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_00943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_00943,VFG043693(gb|WP_001518711), colibactin hybrid non-ribosomal peptide synthetase/type I polyketide synthase ClbB ,Colibactin (VF1179),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_00944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_00944,VFG043692(gb|WP_001297908), colibactin polyketide synthase ClbC ,Colibactin (VF1179),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_00945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_00945,VFG043691(gb|WP_000982270), colibactin biosynthesis dehydrogenase ClbD ,Colibactin (VF1179),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_00946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_00946,VFG043690(gb|WP_001297917), colibactin biosynthesis aminomalonyl-acyl carrier protein ClbE ,Colibactin (VF1179),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_00947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_00947,VFG043689(gb|WP_000337350), colibactin biosynthesis dehydrogenase ClbF ,Colibactin (VF1179),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_00948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_00948,VFG043688(gb|WP_000159201), colibactin biosynthesis acyltransferase ClbG ,Colibactin (VF1179),Exotoxin (VFC0235),[Escherichia coli O18:K1:H7 str. IHE3034]
gnl|Prokka|NGKABENH_00950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_00950,VFG049155(gb|WP_000829570), colibactin polyketide synthase ClbI ,Colibactin (VF0573),Exotoxin (VFC0235),[Klebsiella pneumoniae subsp. pneumoniae 1084]
gnl|Prokka|NGKABENH_01208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|NGKABENH_01208,VFG013514(gb|WP_011272587), phosphoglucosamine mutase ,Exopolysaccharide (VF0755),Immune modulation (VFC0258),[Haemophilus influenzae 86-028NP]
gnl|Prokka|NGKABENH_01339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_01339,VFG036084(gb|WP_001020413), enterotoxin production-related protein TieB ,Enterotoxin SenB/TieB (VF1136),Exotoxin (VFC0235),[Escherichia coli UTI89]
gnl|Prokka|NGKABENH_01346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|NGKABENH_01346,VFG038896(gb|WP_016349523), thermostable cytotonic enterotoxin ,Heat-stable cytotonic enterotoxin  Ast (VF0643),Exotoxin (VFC0235),[Aeromonas hydrophila ML09-119]
gnl|Prokka|NGKABENH_01810,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|NGKABENH_01810,VFG012977(gb|WP_000347664), 2 3-dihydro-2 3-dihydroxybenzoate dehydrogenase EntA ,Enterobactin synthesis and transport (VF0984),Nutritional/Metabolic factor (VFC0272),[Shigella boydii Sb227]
gnl|Prokka|NGKABENH_01811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|NGKABENH_01811,VFG012980(gb|NP_706450), 2 3-dihydro-2 3-dihydroxybenzoate synthetase ,Enterobactin synthesis and transport (VF0984),Nutritional/Metabolic factor (VFC0272),[Shigella flexneri 2a str. 301]
gnl|Prokka|NGKABENH_01906,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,gnl|Prokka|NGKABENH_01906,VFG012303(gb|WP_000120954), Outer membrane usher protein fimD precursor ,Type 1 fimbriae (VF0221),Adherence (VFC0001),[Escherichia coli UTI89]
